"Code Article";"Description";"Description 2";"Code Famille";"Titre Famille";"Sous-famille";"Nomenclature";"Pays d'origine";"Section";"Unité de mesure";"Code à Barres";"Code Barres Fournisseur";"Prix Unitaire";"Remise Promotion";"Prix d'Achat de Défaut";"TVA";"Existance";"Inventaire de Sécurité";"Commentaires";"Catégorie";"Fabriqué";"Suivi de Produit";"Coût par Numéro de Série";"Inactive"
"REP322431";"(ASUS) Battery Asus X512 7.7V 4805mAh/37Wh - C21N1818-1";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358322431";"";"83,29";"0";"0,00";"20";"0";"0";"";"Bateria";"0";"0";"0";"0"
"REP315808";"(Asus) Battery Asus X541 10.8V 2200mAh/24Wh";"ASX541L7";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358315808";"";"74,96";"0";"0,00";"20";"0";"0";"";"Bateria";"0";"0";"0";"0"
"REP377271";"(Asus) Battery Asus X555 7.6V 4900mAh/37Wh - C21N1347";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"";"";"";"Uni";"5,60036E+12";"";"83,29";"0";"0,00";"20";"0";"0";"";"Bateria";"0";"0";"0";"0"
"REP322356";"(ASUS) Battery Asus X556 7.6V 5000mAh/38Wh - C21N1509";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358322356";"";"74,96";"0";"0,00";"20";"0";"0";"";"Bateria";"0";"0";"0";"0"
"REP340527";"(Asus) Battery F412 7.7V 3800mAh/29Wh C21N1818-2";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358340527";"";"83,29";"0";"0,00";"20";"0";"0";"";"Bateria";"0";"0";"0";"0"
"REP297111";"(Asus) Bottom case Asus - 90NB0QX1-R7A010";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358297111";"";"133,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"AP329133";"(Asus) Charger Asus 20V 12A 240W";"";"EN";"Equipamentos Novos (EN)";"Asus";"Asus";"";"";"pcs";"5600358329133";"";"108,29";"0";"0,00";"20";"0";"0";"";"Equipamentos";"0";"0";"0";"0"
"REP321656";"(Asus) Charging Port Asus TUF 17 Gaming - 14026-00160100";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358321656";"";"66,63";"0";"0,00";"20";"0";"0";"";"Porta de Ligacao";"0";"0";"0";"0"
"REP377158";"(Asus) Dc Jack 12033-00020500";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358377158";"";"723,68";"0";"0,00";"20";"0";"0";"";"Porta de Ligacao";"0";"0";"0";"0"
"REP330115";"(Asus) Dc Jack 12033-00052200";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358330115";"";"45,79";"0";"0,00";"20";"0";"0";"";"Porta de Ligacao";"0";"0";"0";"0"
"REP345799";"(Asus) DC JACK PJ-ASB551";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358345799";"";"41,63";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP311015";"(Asus) DC JACK PJ-ASV551L";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358311015";"";"41,63";"0";"0,00";"20";"0";"0";"";"Charging";"0";"0";"0";"0"
"REP354357";"(Asus) DC JACK PJ-ASX512";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358354357";"";"41,63";"0";"0,00";"20";"0";"0";"";"Charging";"0";"0";"0";"0"
"REP299665";"(Asus) DC JACK PJ-ASX540";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358299665";"";"41,63";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP340046";"(Asus) DC JACK PJ-ASX556";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358340046";"";"41,63";"0";"0,00";"20";"0";"0";"";"Porta de Ligacao";"0";"0";"0";"0"
"REP372375";"(Asus) Dobradica L Asus 13NR00I0AM0401";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358372375";"";"58,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP358966";"(Asus) Fan Asus - 13NB0IA0P01111";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358358966";"";"58,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP351615";"(Asus) Fan Asus - 13NB0PZ0M01021";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358351615";"";"58,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP366930";"(Asus) Fan Asus - 13NR0800T03011";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358366930";"";"83,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP366947";"(Asus) Fan Asus - 13NR0800T04011";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358366947";"";"83,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP323490";"(Asus) Fan Asus 13NB0DQ0AM0301";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358323490";"";"58,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP377219";"(Asus) Fan CPU Asus - 13NR00S0M11111";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358377219";"";"58,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP374102";"(Asus) Fan CPU Asus - 13NR03F0AM0801";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358374102";"";"41,63";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP339293";"(Asus) Fan CPU Asus - 13NR0510P01011";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358339293";"";"49,96";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP385962";"(Asus) Fan CPU Asus - 13NR0CG0P04011";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358385962";"";"108,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP374140";"(Asus) Fan GPU Asus - 13NR03F0AM0901";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"";"";"";"Uni";"5600358374140";"";"0,00";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP339309";"(Asus) Fan GPU Asus - 13NR0510P02011";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358339309";"";"49,96";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP385979";"(Asus) Fan GPU Asus - 13NR0D90P08011";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358385979";"";"108,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP297340";"(Asus) Hinge Asus L";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358297340";"";"45,79";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP365353";"(Asus) Hinge Asus L - 13NB11R0M12011";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"";"";"";"pcs";"5600358365353";"";"58,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP357723";"(Asus) Hinge Asus L 13NB0WC0M01011";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358357723";"";"49,96";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP297357";"(Asus) Hinge Asus R";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358297357";"";"45,79";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP365360";"(Asus) Hinge Asus R - 13NB11R0M13011";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"";"";"";"pcs";"5600358365360";"";"58,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP357716";"(Asus) Hinge Asus R 13NB0WC0M02011";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358357716";"";"49,96";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP298903";"(Asus) Hinge Cap Asus - 13NB0647P10011";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358298903";"";"49,96";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP274365";"(ASUS) keyboard Asus PT (04GNV3KPO00-1)";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358274365";"";"74,96";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP385481";"(Asus) Keyboard ES Asus - 5CB0Y85398";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358385481";"";"191,63";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP347823";"(Asus) Keyboard ES Asus - 90R-N9J1K2L00Y";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358347823";"";"83,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP325999";"(ASUS) Keyboard PT Asus -  0KNB0-5121PO00";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358325999";"";"83,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP326057";"(ASUS) Keyboard PT Asus - 0KNB0-4129PO00";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358326057";"";"74,96";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP319431";"(ASUS) Keyboard PT Asus - 0KNB0-6621SK00";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358319431";"";"83,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP348882";"(ASUS) Keyboard PT Asus - 90NB04W2-R31PO0";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358348882";"";"108,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP322103";"(ASUS) Keyboard PT Asus - 90NB0622-R31PO0";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358322103";"";"83,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP287617";"(ASUS) Keyboard PT Asus - 90NB09S2-R31PO0";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358287617";"";"74,96";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP294240";"(Asus) Keyboard PT Asus - 90NB0CG1-R31PO0";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358294240";"";"74,96";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP349247";"(ASUS) Keyboard PT Asus - KBASX515";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358349247";"";"83,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP301740";"(Asus) Laptop Keyboard PT Asus - 0KNB0-5100PO00";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358301740";"";"83,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP309807";"(Asus) Laptop Keyboard PT Asus - 90NB0EI1-R30500";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358309807";"";"141,63";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP334694";"(Asus) Laptop Keyboard PT Asus 90NB0K01-R32PO0";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358334694";"";"116,63";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP357747";"(Asus) LCD Asus - ATNA40YK07-0";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358357747";"";"333,29";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP353367";"(Asus) LCD Asus - TL140BDXP01-00";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358353367";"";"283,29";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP321687";"(Asus) LCD Asus Rog Strix G513RM-HQ012";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358321687";"";"249,96";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP362208";"(Asus) LCD Bezel Asus - 90NB0LL1-R7B010";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358362208";"";"133,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP297333";"(Asus) LCD Bezel Asus - 90NB0RT0-R7B010";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358297333";"";"83,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP354128";"(Asus) LCD Bezel Asus 90NR05S0-R7B010";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358354128";"";"83,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP316249";"(Asus) LCD BOE Optronics 14 WXGA HD 1366x768 - NT140WHM-N47";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358316249";"";"158,29";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP357730";"(Asus) LCD Cable 14005-00620000";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358357730";"";"49,96";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP358270";"(Asus) LCD Cable 1422-018M000";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358358270";"";"49,96";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP357440";"(Asus) LCD Chi Mei 13.3 WUXGA 1920x1080 - N133HSE-EB3";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358357440";"";"191,63";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP310117";"(Asus) LCD CMO 15.6 WXGA HD Slim 1366x768 - N156BGA-EA3";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358310117";"";"158,29";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP368170";"(Asus) LCD Cover Asus 90NB09S2-R7A010";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358368170";"";"141,63";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP305663";"(Asus) LCD Cover Asus 90NB0FD2-R7A100";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358305663";"";"108,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP341647";"(Asus) LCD Cover Asus 90NB0KA2-R7A010";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358341647";"";"112,46";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP339101";"(Asus) LCD Cover Asus 90NB0TJ1-R7A010";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358339101";"";"166,63";"0";"0,00";"20";"0";"0";"";"Capa Traseira";"0";"0";"0";"0"
"REP357709";"(Asus) LCD Cover Asus 90NB10G1-R7A000";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358357709";"";"158,29";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP365377";"(Asus) LCD Cover Asus 90NB11R1-R7AM10";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"";"";"";"pcs";"5600358365377";"";"141,63";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP354111";"(Asus) LCD Cover Asus 90NR05S3-R7A010";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358354111";"";"166,63";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP377134";"(Asus) LCD LCD Chi Mei 15.6 FULL HD - 1920x1080 -";"N156HHE-GA1";"Asus";"Reparacoes Asus (Asus)";"Asus";"";"";"";"Uni";"5600358377134";"";"0,00";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP337794";"(Asus) LCD Screen 16 Slim WQXGA FHD - 2560 X 1600 -";"NE160QDM-NY1 / NY3";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358337794";"";"199,96";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP239715";"(Asus) LCD Screen AUO 14 FULL HD - 1920x1080 - B140HAN04.5";".";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358239715";"";"133,29";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"";"0"
"REP243583";"(Asus) LCD Screen AUO 14 WUXGA Sl - 1920x1080 - B140HAN04.5";".";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358243583";"";"158,29";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"";"0"
"REP246119";"(Asus) LCD Screen AUO 14 WUXGA Sl - 1920x1080 - B140HTN02.0";"C/ Brackets";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358246119";"";"141,63";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"";"0"
"REP248731";"(Asus) LCD Screen AUO 15.6 FULL HD - 1920x1080";".";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358248731";"";"141,63";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"";"0"
"REP240100";"(Asus) LCD Screen AUO 15.6 FULL HD - ASUS A541UV-56A92PB1";".";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358240100";"";"158,29";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"";"0"
"REP283916";"(ASUS) LCD Screen BOE 15.6 FULL HD Slim 1920x1080";"NT156FHM-N41";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358283916";"";"158,29";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"";"0"
"REP282438";"(ASUS) LCD Screen BOE 15.6 WXGA HD 1366x768 - NT156WHM-N32";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358282438";"";"158,29";"0";"0,00";"20";"0";"5";"";"Vidro";"0";"0";"";"0"
"REP323476";"(Asus) LCD Screen BOE 15.6 WXGA HD 1920x1080 NE156FHM-NX2";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358323476";"";"191,63";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP385474";"(ASUS) LCD Screen BOE 16 WUXGA 1920x1200 - NE160WUM-NXA";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358385474";"";"249,96";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP367067";"(ASUS) LCD Screen BOE 16 WUXGA 1920x1200 - NV160WUM-N48";"";"IS";"iservices (IS)";"iPhone 3G / 3Gs";"Asus";"";"";"Uni";"5600358367067";"";"166,63";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP330177";"(Asus) LCD Screen Chi Mei 14 WUXGA Slim 1920x1080";"#NAME?";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358330177";"";"158,29";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP334793";"(Asus) LCD Screen Chi Mei 14 WUXGA Slim 1920x1080";"B140HAN04.6";"REP";"Reparacoes Multimarca (REP)";"Multimarca";"Asus";"";"";"pcs";"5600358334793";"";"158,29";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP367036";"(Asus) LCD Screen Chi Mei 14 WUXGA Slim 1920x1080 -";"N140HCG-GQ2";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358367036";"";"158,29";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP244986";"(Asus) LCD Screen Chi Mei 15.6 FULL HD - 1920x1080";"N156HGA-EA3";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358244986";"";"158,29";"0";"0,00";"20";"0";"5";"";"Vidro";"0";"0";"";"0"
"REP375116";"(Asus) LCD Screen Chi Mei 15.6 FULL HD - 1920x1080 -";"N156HHE-GA1";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358375116";"";"208,29";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP244979";"(Asus) LCD Screen PAND 15. FULL HD - 1920x1080 - LM156LF2F";".";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358244979";"";"183,29";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"";"0"
"REP339118";"(Asus) LCD Screen Sharp 14 WUXGA Slim 1920x1080 LQ140M1jW62";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358339118";"";"158,29";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP298897";"(Asus) Loudspeaker Asus X555LD - 04072-01340000";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358298897";"";"66,63";"0";"0,00";"20";"0";"0";"";"Coluna";"0";"0";"";"0"
"REP246614";"(Asus) Monitor Asus VA249HE 24P";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358246614";"";"149,96";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"";"0"
"REP232310";"(Asus) Monitor Asus VA279HAE 27P";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358232310";"";"141,63";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"";"0"
"EN206430";"(Asus) Monitor Asus VZ27EHF-W 27 27P";"";"EN";"Equipamentos Novos (EN)";"Acer";"Acessorios";"";"";"pcs";"4711387206430";"";"158,25";"0";"0,00";"20";"0";"0";"";"Equipamentos";"0";"0";"0";"0"
"REP366916";"(Asus) PCB Wifi - 100BNHMW";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358366916";"";"74,96";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP321878";"(Asus) PCB Wifi - RTL8821CE";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358321878";"";"66,63";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP358881";"(Asus) Topcase + Keyboard Asus 90NR0901-R31PO1";"";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"pcs";"5600358358881";"";"249,96";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"0";"0"
"REP239739";"(Asus) Touch Screen Hinge Asus L - 13NB0KA3M06011";".";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358239739";"";"49,96";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP239722";"(Asus) Touch Screen Hinge Asus R - 13NB0KA3M07011";".";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358239722";"";"49,96";"0";"0,00";"20";"0";"0";"";"Vidro";"0";"0";"0";"0"
"REP272057";"(Asus) Ventoinha Asus 13NB0MB0P01011";".";"Asus";"Reparacoes Asus (Asus)";"Asus";"Asus";"";"";"Uni";"5600358272057";"";"66,63";"0";"0,00";"20";"0";"0";"";"Outras Reparacoes";"0";"0";"";"0"
"REP23167";"(AtivS) Battery Ativ S";"EB-L1M1NLU";"Samsung";"Reparacoes Samsung (Samsung)";"Samsung AtivS";"Samsung";"";"";"Uni";"5600358169654";"";"0,00";"0";"0,00";"20";"0";"0";"";"Bateria";"0";"0";"";"0"
"DJ23004";"(Autel) Autel Robotics EVO Nano+ Drone Premium Bundle";".";"DJ";"DJI (DJ)";"DJI";"DJI";"";"";"Uni";"";"";"882,50";"0";"0,00";"20";"0";"0";"";"DJI";"0";"0";"";"0"
"DJ01963";"(Autel) EVO II Dual 640T Enterprise Rugged Bundle";".";"DJ";"DJI (DJ)";"DJI";"DJI";"";"";"Uni";"6924991101963";"";"7116,67";"0";"0,00";"20";"0";"0";"";"DJI";"0";"0";"";"0"
"AV23301";"(AV) Mini Drone Parrot";"";"AV";"Aveicellular (AV)";"Parrot";"DJI";"";"";"Uni";"5600358165502";"";"83,29";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"";"0"
"AV99917";"(AV) Taxas Adicionais";".";"AV";"Aveicellular (AV)";"AV";"Outros";"";"";"1";"5600358165519";"";"0,00";"0";"0,00";"20";"0";"0";"";"servicos";"0";"0";"";"0"
"DJ39739";"(Avata)  DJI Avata Pro-View Combo (DESCONTINUADO)";".";"DJ";"DJI (DJ)";"DJI";"DJI";"";"";"Uni";"6941565939739";"";"1215,83";"0";"0,00";"20";"0";"0";"";"DJI";"0";"0";"";"0"
"DJ36332";"(Avata) DJI Avata (No RC)";"";"DJ";"DJI (DJ)";"DJI";"DJI";"";"";"Uni";"6941565936332";"CPFP006201";"440,83";"0";"0,00";"20";"0";"0";"";"DJI";"0";"0";"0";"0"
"DJ36493";"(Avata) DJI Avata Battery Charging Hub";"";"DJ";"DJI (DJ)";"DJI";"DJI";"";"";"Uni";"6941565936493";"CPFP007301";"49,17";"0";"0,00";"20";"0";"0";"";"DJI";"0";"0";"";"0"
